page,product_name,price,rating,ram,product_dimention,camera,battery,processor
https://www.flipkart.com/search?q=mobiles&page=3,"Vivo Y19 (Magnetic Black, 128 GB)","₹14,990",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Helio P65 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Vivo Y19 (Spring White, 128 GB)","₹14,990",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,16MP + 8MP + 2MP | 16MP Front Camera,5000 mAh Li-ion Battery,Helio P65 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Samsung Galaxy A21s (Blue, 64 GB)","₹18,499",4.4,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Lithium-ion Battery,Exynos 850 Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Vivo U10 (Electric Blue, 32 GB)","₹9,990",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Redmi K20 Pro (Carbon Black, 128 GB)","₹24,999",4.5,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/search?q=mobiles&page=6,"Vivo S1 (Diamond Black, 64 GB)","₹17,490",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.21 cm (6.38 inch) Full HD+ Display,16MP + 8MP + 2MP | 32MP Front Camera,4500 mAh Lithium Polymer Battery,Qualcomm SDM450 with 64 bit Octa-core 1.8GHz Cortex-A53 Processor
https://www.flipkart.com/search?q=mobiles&page=6,"Blackberry Evolve (Black, 64 GB)","₹16,690",3.7,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.21 cm (5.99 inch) Full HD+ Display,13MP + 13MP | 16MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 660 Octa Core 1.95 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=6,"OPPO K1 (Astral Blue, 64 GB)","₹14,990",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.28 cm (6.41 inch) Display,16MP + 2MP | 25MP Front Camera,3600 mAh Battery,Qualcomm MSM8917 Processor
https://www.flipkart.com/search?q=mobiles&page=6,"Samsung Galaxy J2 Core (Gold, 16 GB)","₹6,299",4.2,1 GB RAM | 16 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) quarter HD Display,8MP Rear Camera | 5MP Front Camera,2600 mAh Lithium-ion Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/search?q=mobiles&page=6,"Redmi Note 7 Pro (Astro Moonlight White, 128 GB)","₹13,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=6,"Apple iPhone 11 (Red, 128 GB)","₹73,600",4.7,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Helio P22 Processor
https://www.flipkart.com/search?q=mobiles&page=6,"LG W30 (Platinum Grey, 32 GB)","₹10,988",4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 13MP | 16MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 865 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme C2 (Diamond Black, 32 GB)","₹7,499",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme C2 (Diamond Black, 32 GB)","₹6,999",4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme C2 (Diamond Blue, 32 GB)","₹6,999",4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Battery,MediaTek P22 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Asus ZenFone Max M1 (Black, 32 GB)","₹6,499",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.84 cm (5.45 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 430 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"OnePlus 7T (Glacier Blue, 128 GB)","₹36,399",4.6,8 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Display,48 MP + 12 MP + 16 MP | 16MP Front Camera,3800 mAh Battery,Qualcomm® Snapdragon™ 855 Plus Processor
https://www.flipkart.com/search?q=mobiles&page=8,I Kall K6610,₹629,3.5,32 MB RAM | 64 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=8,"OnePlus 7T (Frosted Silver, 128 GB)","₹35,899",4.6,8 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Display,48 MP + 12 MP + 16 MP | 16MP Front Camera,3800 mAh Battery,Qualcomm® Snapdragon™ 855 Plus Processor
https://www.flipkart.com/search?q=mobiles&page=8,"OPPO K1 (Piano Black, 64 GB)","₹14,990",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.28 cm (6.41 inch) Display,16MP + 2MP | 25MP Front Camera,3600 mAh Battery,Qualcomm Snapdragon 660 Octa Core 1.95 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=5,"Redmi K20 Pro (Flame Red, 256 GB)","₹29,999",4.5,8 GB RAM | 256 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Helio P22 MT6762 Processor
https://www.flipkart.com/search?q=mobiles&page=5,"Tecno Camon 15 (Fascinating Purple, 64 GB)","₹11,499",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.64 cm (6.55 inch) HD+ Display,48MP + 2MP + 2MP + QVGA Rear Camera | 16MP Front Camera,5000 mAh Li-ion Polymer Battery Battery,MediaTek Helio G90T Processor
https://www.flipkart.com/search?q=mobiles&page=5,"Redmi Note 8 Pro (Electric Blue, 128 GB)","₹16,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.59 cm (6.53 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 20MP Front Camera,4500 mAh Li-polymer Battery,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=5,"Apple iPhone 11 (Green, 128 GB)","₹73,600",4.7,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Qualcomm Snapdragon 660 Octa Core 1.95GHz AIE Processor
https://www.flipkart.com/search?q=mobiles&page=5,"Realme 2 Pro (Black Sea, 128 GB)","₹15,490",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3500 mAh Li-ion Battery,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=5,"Apple iPhone XR (Black, 64 GB)","₹52,500",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,Qualcomm® Snapdragon™ 720G Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Asus ZenFone Max M2 (Blue, 64 GB)","₹8,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Samsung Galaxy S9 Plus (Midnight Black, 64 GB)","₹30,999",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 400 GB,15.75 cm (6.2 inch) Quad HD+ Display,12MP + 12MP | 8MP Front Camera,3500 mAh Battery,Exynos 9810 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Realme 5 Pro (Sparkling Blue, 128 GB)","₹16,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4035 mAh Battery,Qualcomm Snapdragon SDM712 Octa Core 2.3 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Samsung Galaxy S9 (Midnight Black, 64 GB)","₹24,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) Quad HD+ Display,12MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Exynos 9810 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Realme 5 Pro (Sparkling Blue, 64 GB)","₹13,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4035 mAh Battery,Qualcomm Snapdragon SDM712 Octa Core 2.3 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Realme 5 Pro (Sparkling Blue, 64 GB)","₹14,999",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP Quad Camera | 16MP Front Camera,4035 mAh Battery,Qualcomm Snapdragon SDM712 Octa Core 2.3 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Apple iPhone SE (White, 64 GB)","₹42,500",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"Water and Dust Resistant (1 meter for Upto 30 minutes, IP67)"
https://www.flipkart.com/search?q=mobiles&page=6,"iQOO 3 (5G) (Tornado Black, 256 GB)","₹44,990",4.4,12 GB RAM | 256 GB ROM,16.36 cm (6.44 inch) Full HD+ Display,48MP + 13MP + 13MP + 2MP | 16MP Front Camera,4440 mAh Li-ion Battery,Helio P22 Processor
https://www.flipkart.com/search?q=mobiles&page=6,"LG W30 (Thunder Blue, 32 GB)","₹10,990",4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 13MP | 16MP Front Camera,4000 mAh Battery,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=7,"Mi A3 (Kind of Grey, 64 GB)","₹12,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.46 cm (6.088 inch) HD+ Display,48MP + 8MP + 2MP | 32MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/search?q=mobiles&page=14,"Apple iPhone 11 Pro (Space Grey, 256 GB)","₹1,21,300",4.7,256 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=13,"OnePlus 7 Pro (Mirror Grey, 128 GB)","₹43,990",4.6,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Display,48 MP + 8 MP + 16 MP | 16MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=2,"Realme 6 (Comet White, 128 GB)","₹15,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 16MP Front Camera,4300 mAh Battery,MediaTek Helio G90T Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme Narzo 10A (So Blue, 32 GB)","₹8,999",4.6,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G70 (12 nm) Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Samsung Galaxy A6 (Gold, 64 GB)","₹17,999",4.4,4 GB RAM | 64 GB ROM,14.22 cm (5.6 inch) Display,16MP Rear Camera | 16MP Front Camera,3000 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=8,"OnePlus 7T (Glacier Blue, 256 GB)","₹38,940",4.6,8 GB RAM | 256 GB ROM,16.64 cm (6.55 inch) Display,48 MP + 12 MP + 16 MP | 16MP Front Camera,3800 mAh Battery,Qualcomm® Snapdragon™ 855 Plus Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Redmi Note 7 Pro (Neptune Blue, 128 GB)","₹13,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Vivo V15 Pro (Topaz Blue, 128 GB)","₹21,099",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,48MP + 5MP + 8MP | 32MP Front Camera,3700 mAh Li-ion Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Nokia 3.2 (Steel, 32 GB)","₹11,999",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 400 GB,15.9 cm (6.26 inch) Display,13MP Rear Camera | 5MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 429 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Redmi Note 6 Pro (Red, 64 GB)","₹11,999",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Infinix Note 5 Stylus (Charcoal Blue, 64 GB)","₹10,999",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.06 cm (5.93 inch) Full HD+ Display,16MP Rear Camera | 16MP Front Camera,4000 mAh Li-ion Polymer Battery,Mediatek Helio P23 Octa-core Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Apple iPhone XR (Coral, 64 GB)","₹52,500",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=5,"Redmi Note 9 Pro (Interstellar Black, 64 GB)","₹16,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Redmi Note 7 Pro (Space Black, 128 GB)","₹13,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Vivo Y12 (Aqua Blue, 64 GB)","₹10,990",4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Vivo Y12 (Burgundy Red, 64 GB)","₹10,990",4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Vivo NEX (Black, 128 GB)","₹23,990",4.2,8 GB RAM | 128 GB ROM,16.74 cm (6.59 inch) Full HD+ Display,12MP + 5MP | 8MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 845 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Mi Mix 2 (Black, 128 GB)","₹16,999",4.3,6 GB RAM | 128 GB ROM,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,3400 mAh Li-polymer Battery,Qualcomm Snapdragon 835 Octa Core 2.5 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=3,"OPPO F15 (Unicorn White, 128 GB)","₹18,990",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 16MP Front Camera,4000 mAh Battery,Helio P70 Processor
https://www.flipkart.com/search?q=mobiles&page=3,"Samsung Galaxy A50s (Prism Crush White, 128 GB)","₹18,570",4.3,4 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 5MP | 32MP Front Camera,4000 mAh Li-ion Battery,Exynos 9611 Processor
https://www.flipkart.com/search?q=mobiles&page=7,Karbonn K2 Boom Box,₹698,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Brand Warranty on Handset
https://www.flipkart.com/search?q=mobiles&page=7,"Samsung Galaxy A70s (Prism Crush White, 128 GB)","₹25,900",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ Display,64MP + 5MP + 8MP | 32MP Front Camera,4500 mAh Lithium Ion Battery,Qualcomm SM6150 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Samsung Galaxy Note10 Lite (Aura Glow, 128 GB)","₹39,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Full HD+ Display,12MP + 12MP + 12MP | 32MP Front Camera,4500 mAh Lithium-ion Battery,Exynos 9810 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Samsung Galaxy A71 (Prism Crush Black, 128 GB)","₹32,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ Display,64MP + 12MP + 5MP + 5MP | 32MP Front Camera,4500 mAh Lithium-ion Battery,Qualcomm SM7150 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Samsung Galaxy A10s (Blue, 32 GB)","₹10,099",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek MT6762 Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Vivo U10 (Electric Blue, 64 GB)","₹11,990",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=7,"Vivo U10 (Thunder Black, 32 GB)","₹9,990",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=14,"Panasonic Eluga A3 (Grey, 16 GB)","₹11,490",3.8,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Li-ion Polymer Battery,MediaTek MTK6737 Quad Core 1.25 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=14,"Voto V2i (Rose Gold, 32 GB)","₹8,799",3.5,2 GB RAM | 32 GB ROM,12.7 cm (5 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Spreadtrum SC9832 Cortex A7 Processor
https://www.flipkart.com/search?q=mobiles&page=14,"Alcatel 3X (Blue, 32 GB)","₹9,999",3.7,3 GB RAM | 32 GB ROM,14.48 cm (5.7 inch) Display,16MP Rear Camera,3000 mAh Battery,18 Months
https://www.flipkart.com/search?q=mobiles&page=14,Easyfone Amico,"₹2,499",3.5,32 MB RAM | 32 MB ROM,5.59 cm (2.2 inch) Quarter QVGA Display,1000 mAh Battery,"Easy to Dial, Use and Charge",Clear and Loud Sound
https://www.flipkart.com/search?q=mobiles&page=14,"Alcatel 3X (Black, 32 GB)","₹9,999",3.7,3 GB RAM | 32 GB ROM,14.48 cm (5.7 inch) Display,16MP Rear Camera,3000 mAh Battery,18 Months
https://www.flipkart.com/search?q=mobiles&page=14,"Vivo V9 Youth (Black, 32 GB)","₹16,990",4.4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 2MP | 16MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 450 Processor
https://www.flipkart.com/search?q=mobiles&page=13,"OnePlus 7 Pro (Nebula Blue, 256 GB)","₹45,385",4.6,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,48 MP + 8 MP + 16 MP | 16MP Front Camera,4000 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=13,"Lenovo VIBE P1 (Grey, 32 GB)","₹15,999",4.1,2 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4900 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 64-bit Processor
https://www.flipkart.com/search?q=mobiles&page=13,Micromax X1i-Pop,"₹1,080",4.1,56 MB RAM | 40 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,800 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=13,"Nokia 5 (Tempered Blue, 16 GB)","₹11,990",4,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor
https://www.flipkart.com/search?q=mobiles&page=13,"OPPO F9 Pro (Twilight Blue, 64 GB)","₹18,990",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD Display,16MP + 2MP | 25MP Front Camera,3500 mAh Li-polymer Battery,Mediatek Helio P60 Octacore 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=13,"Vivo V7 (Gold, 32 GB)","₹19,990",4.4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) HD Display,16MP Rear Camera | 24MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme Narzo 10A (So White, 32 GB)","₹8,999",4.6,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,16.56 cm (6.52 inch) HD+ Display,12MP + 2MP + 2MP | 5MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio G70 (12 nm) Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Realme 5s (Crystal Red, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Motorola G8 Power Lite (Arctic Blue, 64 GB)","₹8,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.51 cm (6.5 inch) HD+ Display,16MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,MediaTek Helio P35 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"Redmi K20 Pro (Flame Red, 128 GB)","₹24,999",4.5,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/search?q=mobiles&page=2,"OPPO A1K (Red, 32 GB)","₹7,990",4.4,2 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.49 cm (6.1 inch) Display,8MP Rear Camera | 5MP Front Camera,4000 mAh Li-polymer Battery,MT6762R Processor
https://www.flipkart.com/search?q=mobiles&page=12,Tambo A2200,₹990,4,32 MB RAM | 32 MB ROM | Expandable Upto 64 GB,5.59 cm (2.2 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=12,BlackZone ECO X,"₹1,250",3.9,64 MB RAM | 64 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1000 mAh Battery,Brand Warranty of 1 Year Available for Mobile
https://www.flipkart.com/search?q=mobiles&page=12,Samsung Guru FM Plus SM-B110E/D,"₹1,662",4.3,NA ROM,3.81 cm (1.5 inch) VGA Display,800 mAh Battery,1 year warranty on handset and 6 months warranty on the accessories.,Qualcomm® Snapdragon™ 720G Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Redmi Note 9 Pro (Glacier White, 64 GB)","₹16,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=8,"HTC Wildfire X (Blue MB, 32 GB)","₹9,499",3.9,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) Display,12MP + 8MP + 5MP | 8MP Front Camera,3300 mAh Li-Polymer Battery,MTK Helio P22 Processor
https://www.flipkart.com/search?q=mobiles&page=8,"Vivo U10 (Electric Blue, 64 GB)","₹10,490",4.4,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 8MP + 2MP | 8MP Front Camera,5000 mAh Li-ion Battery,Qualcomm Snapdragon 665 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=8,"OPPO Reno3 Pro (Sky White, 128 GB)","₹31,990",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.26 cm (6.4 inch) Display,64MP + 13MP + 8MP + 2MP | 44MP + 2MP Dual Front Camera,4025 mAh Battery,MediaTek Helio P95 Processor
